"";"location_adress";"year";"day";"date_from_to";"weeknr";"time_from";"time_to";"event_naam";"location";"openbareruimtenaam";"rdx";"rdy";"lon.x";"lat.x";"nday";"location_ch";"lon.y";"lat.y"
"4350";"wilhelminapark,utrecht";2016;"dinsdag";"16/08/2016";"33";"09:30";"14:30";"UIT clinics van SPIN en USWV De Domrenner";"Wilhelminapark";"Wilhelminapark";137946;455567;5,138372;52,088102;"dinsdag";"Wilhelminapark";5,1418167;52,0905758
"4351";"wilhelminapark,utrecht";2016;"woensdag";"17/08/2016";"33";"15:30";"20:30";"UIT Navigators Studenten Vereniging Utrecht Barbecue";"Wilhelminapark";"Wilhelminapark";137946;455567;5,138372;52,088102;"woensdag";"Wilhelminapark";5,1418167;52,0905758
"4352";"wilhelminapark,utrecht";2016;"zondag";"18-09-206";"37";"12:00";"18:00";"De Streekmarkt";"Wilhelminapark";"Wilhelminapark";137946;455567;5,138372;52,088102;"zondag";"Wilhelminapark";5,1418167;52,0905758
"4353";"wilhelminapark,utrecht";2013;"";"09-09-2013 t/m 15-09-2013";"37";"";"";"The fence of Peace";"Wilhelminapark";"Wilhelminapark";137946;455567;5,138372;52,088102;"";"Wilhelminapark";5,1418167;52,0905758
"4354";"wilhelminapark,utrecht";2016;"zaterdag";"18/06/2016";"24";"12:00";"20:00";"Utrechtse Wielerweekend";"Wilhelminapark";"Wilhelminapark";137946;455567;5,138372;52,088102;"zaterdag";"Wilhelminapark";5,1418167;52,0905758
"4355";"wilhelminapark,utrecht";2012;"zaterdag";"03-11-2012";"44";"11:00";"13:00";"De gezondste wijk van Utrecht";"Wilhelminapark";"Wilhelminapark";137946;455567;5,138372;52,088102;"zaterdag";"Wilhelminapark";5,1418167;52,0905758
"4356";"wilhelminapark,utrecht";2015;"zondag";"13-09-2015";"37";"13:30";"17:30";"Generatie bijeenkomst Wilhelminapark";"Wilhelminapark";"Wilhelminapark";137946;455567;5,138372;52,088102;"zondag";"Wilhelminapark";5,1418167;52,0905758
"4357";"wilhelminapark,utrecht";2011;"zaterdag";"13-08-2011";"32";"14:00";"19:30";"UIT-Mentortraining";"Wilhelminapark";"Wilhelminapark";137946;455567;5,138372;52,088102;"zaterdag";"Wilhelminapark";5,1418167;52,0905758
"4358";"wilhelminapark,utrecht";2013;"zondag";"23-06-2013";"25";"10:00";"16:30";"Paralympic Youth Festival Handbike Race";"Wilhelminapark";"Wilhelminapark";137946;455567;5,138372;52,088102;"zondag";"Wilhelminapark";5,1418167;52,0905758
"4359";"wilhelminapark,utrecht";2011;"dinsdag";"16-088-2011";"33";"12:30";"14:30";"UIT-Lunches";"Wilhelminapark";"Wilhelminapark";137946;455567;5,138372;52,088102;"dinsdag";"Wilhelminapark";5,1418167;52,0905758
"4360";"wilhelminapark,utrecht";2013;"maandag";"12-08-2013";"33";"16:30";"17:30";"UIT verenigingsparade";"Wilhelminapark";"Wilhelminapark";137946;455567;5,138372;52,088102;"maandag";"Wilhelminapark";5,1418167;52,0905758
"4361";"wilhelminapark,utrecht";2013;"maandag";"12-08-2013";"33";"11:00";"14:30";"UIT Lunches Wilhelminapark";"Wilhelminapark";"Wilhelminapark";137946;455567;5,138372;52,088102;"maandag";"Wilhelminapark";5,1418167;52,0905758
"4362";"wilhelminapark,utrecht";2011;"zaterdag";"10-09-2011";"36";"15:00";"23:00";"Parkfeestje Wilhelminapark";"Wilhelminapark";"Wilhelminapark";137946;455567;5,138372;52,088102;"zaterdag";"Wilhelminapark";5,1418167;52,0905758
"4363";"wilhelminapark,utrecht";2011;"maandag";"15-08-201";"33";"11:15";"15:00";"UIT-Lunches";"Wilhelminapark";"Wilhelminapark";137946;455567;5,138372;52,088102;"maandag";"Wilhelminapark";5,1418167;52,0905758
